State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
ID,2022,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",179,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,183
ID,2022,September,12 month-ending,Methadone (T40.3),,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
ID,2022,September,12 month-ending,Number of Deaths,18160,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2022,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",245,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,250
ID,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),79,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,81
ID,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",85,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,87
ID,2022,September,12 month-ending,Heroin (T40.1),,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
ID,2022,September,12 month-ending,Psychostimulants with abuse potential (T43.6),120,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,123
ID,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",241,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,247
ID,2022,September,12 month-ending,Cocaine (T40.5),13,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,14
ID,2022,September,12 month-ending,Number of Drug Overdose Deaths,354,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,361
ID,2022,September,12 month-ending,Percent with drugs specified,95.19774011,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,
ID,2023,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67,100,0.101784217,Idaho,Underreported due to incomplete data.,*,68
ID,2023,April,12 month-ending,Number of Deaths,16702,100,0.101784217,Idaho,Underreported due to incomplete data.,*,
ID,2023,April,12 month-ending,Methadone (T40.3),,100,0.101784217,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,10
ID,2023,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",247,100,0.101784217,Idaho,Underreported due to incomplete data.,*,251
ID,2023,April,12 month-ending,Cocaine (T40.5),10,100,0.101784217,Idaho,Underreported due to incomplete data.,*,11
ID,2023,April,12 month-ending,Percent with drugs specified,96.24664879,100,0.101784217,Idaho,Underreported due to incomplete data.,*,
ID,2023,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),61,100,0.101784217,Idaho,Underreported due to incomplete data.,*,62
ID,2023,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",253,100,0.101784217,Idaho,Underreported due to incomplete data.,*,256
ID,2023,April,12 month-ending,Heroin (T40.1),,100,0.101784217,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2023,April,12 month-ending,Number of Drug Overdose Deaths,373,100,0.101784217,Idaho,Underreported due to incomplete data.,*,377
ID,2023,April,12 month-ending,Psychostimulants with abuse potential (T43.6),152,100,0.101784217,Idaho,Underreported due to incomplete data.,*,155
ID,2023,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",199,100,0.101784217,Idaho,Underreported due to incomplete data.,*,202
ID,2023,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",255,100,0.096420393,Idaho,,,258
ID,2023,August,12 month-ending,Percent with drugs specified,98.37398374,100,0.096420393,Idaho,,,
ID,2023,August,12 month-ending,Cocaine (T40.5),10,100,0.096420393,Idaho,,,11
ID,2023,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",207,100,0.096420393,Idaho,,,210
ID,2023,August,12 month-ending,Psychostimulants with abuse potential (T43.6),149,100,0.096420393,Idaho,,,152
ID,2023,August,12 month-ending,Heroin (T40.1),,100,0.096420393,Idaho,Data suppressed (<10).,,
ID,2023,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",261,100,0.096420393,Idaho,,,264
ID,2023,August,12 month-ending,Methadone (T40.3),,100,0.096420393,Idaho,Data suppressed (<10).,,
ID,2023,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67,100,0.096420393,Idaho,,,68
ID,2023,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),62,100,0.096420393,Idaho,,,63
ID,2023,August,12 month-ending,Number of Deaths,16594,100,0.096420393,Idaho,,,
ID,2023,August,12 month-ending,Number of Drug Overdose Deaths,369,100,0.096420393,Idaho,,,373
ID,2023,December,12 month-ending,Percent with drugs specified,96.73024523,100,0.127319025,Idaho,,,
ID,2023,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",246,100,0.127319025,Idaho,,,249
ID,2023,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",200,100,0.127319025,Idaho,,,203
ID,2023,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0.127319025,Idaho,,,70
ID,2023,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",251,100,0.127319025,Idaho,,,254
ID,2023,December,12 month-ending,Number of Deaths,16494,100,0.127319025,Idaho,,,
ID,2023,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),65,100,0.127319025,Idaho,,,66
ID,2023,December,12 month-ending,Number of Drug Overdose Deaths,367,100,0.127319025,Idaho,,,371
ID,2023,December,12 month-ending,Methadone (T40.3),,100,0.127319025,Idaho,Data suppressed (<10).,,
ID,2023,December,12 month-ending,Psychostimulants with abuse potential (T43.6),143,100,0.127319025,Idaho,,,145
ID,2023,December,12 month-ending,Heroin (T40.1),,100,0.127319025,Idaho,Data suppressed (<10).,,
ID,2023,December,12 month-ending,Cocaine (T40.5),17,100,0.127319025,Idaho,,,18
ID,2023,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68,100,0.120569086,Idaho,Underreported due to incomplete data.,*,69
ID,2023,February,12 month-ending,Number of Deaths,16588,100,0.120569086,Idaho,Underreported due to incomplete data.,*,
ID,2023,February,12 month-ending,Number of Drug Overdose Deaths,369,100,0.120569086,Idaho,Underreported due to incomplete data.,*,372
ID,2023,February,12 month-ending,Psychostimulants with abuse potential (T43.6),144,100,0.120569086,Idaho,Underreported due to incomplete data.,*,147
ID,2023,February,12 month-ending,Percent with drugs specified,95.66395664,100,0.120569086,Idaho,Underreported due to incomplete data.,*,
ID,2023,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",251,100,0.120569086,Idaho,Underreported due to incomplete data.,*,254
ID,2023,February,12 month-ending,Heroin (T40.1),,100,0.120569086,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,10
ID,2023,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0.120569086,Idaho,Underreported due to incomplete data.,*,61
ID,2023,February,12 month-ending,Cocaine (T40.5),12,100,0.120569086,Idaho,Underreported due to incomplete data.,*,13
ID,2023,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",199,100,0.120569086,Idaho,Underreported due to incomplete data.,*,202
ID,2023,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",257,100,0.120569086,Idaho,Underreported due to incomplete data.,*,260
ID,2023,February,12 month-ending,Methadone (T40.3),12,100,0.120569086,Idaho,Underreported due to incomplete data.,*,13
ID,2023,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",243,100,0.113001071,Idaho,Underreported due to incomplete data.,*,245
ID,2023,January,12 month-ending,Percent with drugs specified,95.98853868,100,0.113001071,Idaho,Underreported due to incomplete data.,*,
ID,2023,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",183,100,0.113001071,Idaho,Underreported due to incomplete data.,*,185
ID,2023,January,12 month-ending,Number of Drug Overdose Deaths,349,100,0.113001071,Idaho,Underreported due to incomplete data.,*,351
ID,2023,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",70,100,0.113001071,Idaho,Underreported due to incomplete data.,*,71
ID,2023,January,12 month-ending,Heroin (T40.1),,100,0.113001071,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,10
ID,2023,January,12 month-ending,Number of Deaths,16814,100,0.113001071,Idaho,Underreported due to incomplete data.,*,
ID,2023,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",238,100,0.113001071,Idaho,Underreported due to incomplete data.,*,240
ID,2023,January,12 month-ending,Cocaine (T40.5),12,100,0.113001071,Idaho,Underreported due to incomplete data.,*,13
ID,2023,January,12 month-ending,Psychostimulants with abuse potential (T43.6),128,100,0.113001071,Idaho,Underreported due to incomplete data.,*,130
ID,2023,January,12 month-ending,Methadone (T40.3),12,100,0.113001071,Idaho,Underreported due to incomplete data.,*,13
ID,2023,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),62,100,0.113001071,Idaho,Underreported due to incomplete data.,*,63
ID,2023,July,12 month-ending,Percent with drugs specified,97.88918206,100,0.084205461,Idaho,,,
ID,2023,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",268,100,0.084205461,Idaho,,,271
ID,2023,July,12 month-ending,Number of Deaths,16626,100,0.084205461,Idaho,,,
ID,2023,July,12 month-ending,Methadone (T40.3),,100,0.084205461,Idaho,Data suppressed (<10).,,10
ID,2023,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",211,100,0.084205461,Idaho,,,214
ID,2023,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),63,100,0.084205461,Idaho,,,64
ID,2023,July,12 month-ending,Cocaine (T40.5),10,100,0.084205461,Idaho,,,11
ID,2023,July,12 month-ending,Psychostimulants with abuse potential (T43.6),156,100,0.084205461,Idaho,,,159
ID,2023,July,12 month-ending,Heroin (T40.1),,100,0.084205461,Idaho,Data suppressed (<10).,,
ID,2023,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0.084205461,Idaho,,,70
ID,2023,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",261,100,0.084205461,Idaho,,,264
ID,2023,July,12 month-ending,Number of Drug Overdose Deaths,379,100,0.084205461,Idaho,,,382
ID,2023,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),65,100,0.083622028,Idaho,,,66
ID,2023,June,12 month-ending,Percent with drugs specified,97.37532808,100,0.083622028,Idaho,,,
ID,2023,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",258,100,0.083622028,Idaho,,,261
ID,2023,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",71,100,0.083622028,Idaho,,,72
ID,2023,June,12 month-ending,Methadone (T40.3),,100,0.083622028,Idaho,Data suppressed (<10).,,10
ID,2023,June,12 month-ending,Cocaine (T40.5),12,100,0.083622028,Idaho,,,13
ID,2023,June,12 month-ending,Number of Deaths,16742,100,0.083622028,Idaho,,,
ID,2023,June,12 month-ending,Number of Drug Overdose Deaths,381,100,0.083622028,Idaho,,,384
ID,2023,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",264,100,0.083622028,Idaho,,,267
ID,2023,June,12 month-ending,Psychostimulants with abuse potential (T43.6),155,100,0.083622028,Idaho,,,157
ID,2023,June,12 month-ending,Heroin (T40.1),,100,0.083622028,Idaho,Data suppressed (<10).,,
ID,2023,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",208,100,0.083622028,Idaho,,,210
ID,2023,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",249,100,0.102292557,Idaho,Underreported due to incomplete data.,*,252
ID,2023,March,12 month-ending,Number of Drug Overdose Deaths,366,100,0.102292557,Idaho,Underreported due to incomplete data.,*,370
ID,2023,March,12 month-ending,Psychostimulants with abuse potential (T43.6),150,100,0.102292557,Idaho,Underreported due to incomplete data.,*,153
ID,2023,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",64,100,0.102292557,Idaho,Underreported due to incomplete data.,*,65
ID,2023,March,12 month-ending,Percent with drugs specified,96.17486339,100,0.102292557,Idaho,Underreported due to incomplete data.,*,
ID,2023,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",243,100,0.102292557,Idaho,Underreported due to incomplete data.,*,247
ID,2023,March,12 month-ending,Heroin (T40.1),,100,0.102292557,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2023,March,12 month-ending,Number of Deaths,16619,100,0.102292557,Idaho,Underreported due to incomplete data.,*,
ID,2023,March,12 month-ending,Methadone (T40.3),11,100,0.102292557,Idaho,Underreported due to incomplete data.,*,12
ID,2023,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",194,100,0.102292557,Idaho,Underreported due to incomplete data.,*,197
ID,2023,March,12 month-ending,Cocaine (T40.5),10,100,0.102292557,Idaho,Underreported due to incomplete data.,*,11
ID,2023,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),57,100,0.102292557,Idaho,Underreported due to incomplete data.,*,58
ID,2023,May,12 month-ending,Methadone (T40.3),,100,0.100914164,Idaho,Data suppressed (<10).,,10
ID,2023,May,12 month-ending,Percent with drugs specified,96.875,100,0.100914164,Idaho,,,
ID,2023,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0.100914164,Idaho,,,70
ID,2023,May,12 month-ending,Number of Deaths,16846,100,0.100914164,Idaho,,,
ID,2023,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),63,100,0.100914164,Idaho,,,64
ID,2023,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",211,100,0.100914164,Idaho,,,215
ID,2023,May,12 month-ending,Heroin (T40.1),,100,0.100914164,Idaho,Data suppressed (<10).,,
ID,2023,May,12 month-ending,Psychostimulants with abuse potential (T43.6),153,100,0.100914164,Idaho,,,156
ID,2023,May,12 month-ending,Number of Drug Overdose Deaths,384,100,0.100914164,Idaho,,,388
ID,2023,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",259,100,0.100914164,Idaho,,,263
ID,2023,May,12 month-ending,Cocaine (T40.5),13,100,0.100914164,Idaho,,,14
ID,2023,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",265,100,0.100914164,Idaho,,,268
ID,2023,November,12 month-ending,Percent with drugs specified,96.62337662,100,0.078497675,Idaho,,,
ID,2023,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",265,100,0.078497675,Idaho,,,267
ID,2023,November,12 month-ending,Number of Drug Overdose Deaths,385,100,0.078497675,Idaho,,,387
ID,2023,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",271,100,0.078497675,Idaho,,,273
ID,2023,November,12 month-ending,Number of Deaths,16561,100,0.078497675,Idaho,,,
ID,2023,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",213,100,0.078497675,Idaho,,,215
ID,2023,November,12 month-ending,Methadone (T40.3),,100,0.078497675,Idaho,Data suppressed (<10).,,
ID,2023,November,12 month-ending,Heroin (T40.1),,100,0.078497675,Idaho,Data suppressed (<10).,,
ID,2023,November,12 month-ending,Cocaine (T40.5),15,100,0.078497675,Idaho,,,16
ID,2023,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),69,100,0.078497675,Idaho,,,70
ID,2023,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",75,100,0.078497675,Idaho,,,76
ID,2023,November,12 month-ending,Psychostimulants with abuse potential (T43.6),149,100,0.078497675,Idaho,,,151
ID,2023,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",263,100,0.066169394,Idaho,,,265
ID,2023,October,12 month-ending,Percent with drugs specified,97.6,100,0.066169394,Idaho,,,
ID,2023,October,12 month-ending,Heroin (T40.1),,100,0.066169394,Idaho,Data suppressed (<10).,,
ID,2023,October,12 month-ending,Methadone (T40.3),,100,0.066169394,Idaho,Data suppressed (<10).,,
ID,2023,October,12 month-ending,Psychostimulants with abuse potential (T43.6),146,100,0.066169394,Idaho,,,148
ID,2023,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",269,100,0.066169394,Idaho,,,271
ID,2023,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",213,100,0.066169394,Idaho,,,215
ID,2023,October,12 month-ending,Number of Drug Overdose Deaths,375,100,0.066169394,Idaho,,,377
ID,2023,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73,100,0.066169394,Idaho,,,74
ID,2023,October,12 month-ending,Number of Deaths,16624,100,0.066169394,Idaho,,,
ID,2023,October,12 month-ending,Cocaine (T40.5),15,100,0.066169394,Idaho,,,16
ID,2023,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),67,100,0.066169394,Idaho,,,68
ID,2023,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",259,100,0.090356003,Idaho,,,262
ID,2023,September,12 month-ending,Number of Deaths,16601,100,0.090356003,Idaho,,,
ID,2023,September,12 month-ending,Percent with drugs specified,98.37837838,100,0.090356003,Idaho,,,
ID,2023,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",212,100,0.090356003,Idaho,,,214
ID,2023,September,12 month-ending,Heroin (T40.1),,100,0.090356003,Idaho,Data suppressed (<10).,,
ID,2023,September,12 month-ending,Methadone (T40.3),,100,0.090356003,Idaho,Data suppressed (<10).,,
ID,2023,September,12 month-ending,Psychostimulants with abuse potential (T43.6),145,100,0.090356003,Idaho,,,147
ID,2023,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",266,100,0.090356003,Idaho,,,269
ID,2023,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68,100,0.090356003,Idaho,,,69
ID,2023,September,12 month-ending,Number of Drug Overdose Deaths,370,100,0.090356003,Idaho,,,373
ID,2023,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),63,100,0.090356003,Idaho,,,64
ID,2023,September,12 month-ending,Cocaine (T40.5),11,100,0.090356003,Idaho,,,12
ID,2024,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",228,100,0.378332933,Idaho,Underreported due to incomplete data.,*,239
ID,2024,April,12 month-ending,Heroin (T40.1),,100,0.378332933,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,April,12 month-ending,Number of Deaths,16652,100,0.378332933,Idaho,Underreported due to incomplete data.,*,
ID,2024,April,12 month-ending,Methadone (T40.3),,100,0.378332933,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),73,100,0.378332933,Idaho,Underreported due to incomplete data.,*,77
ID,2024,April,12 month-ending,Percent with drugs specified,96,100,0.378332933,Idaho,Underreported due to incomplete data.,*,
ID,2024,April,12 month-ending,Cocaine (T40.5),17,100,0.378332933,Idaho,Underreported due to incomplete data.,*,18
ID,2024,April,12 month-ending,Number of Drug Overdose Deaths,350,100,0.378332933,Idaho,Underreported due to incomplete data.,*,366
ID,2024,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78,100,0.378332933,Idaho,Underreported due to incomplete data.,*,82
ID,2024,April,12 month-ending,Psychostimulants with abuse potential (T43.6),127,100,0.378332933,Idaho,Underreported due to incomplete data.,*,134
ID,2024,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",232,100,0.378332933,Idaho,Underreported due to incomplete data.,*,243
ID,2024,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",170,100,0.378332933,Idaho,Underreported due to incomplete data.,*,179
ID,2024,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79,100,0.22199556,Idaho,Underreported due to incomplete data.,*,81
ID,2024,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",176,100,0.22199556,Idaho,Underreported due to incomplete data.,*,181
ID,2024,February,12 month-ending,Methadone (T40.3),,100,0.22199556,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,February,12 month-ending,Cocaine (T40.5),16,100,0.22199556,Idaho,Underreported due to incomplete data.,*,17
ID,2024,February,12 month-ending,Number of Drug Overdose Deaths,354,100,0.22199556,Idaho,Underreported due to incomplete data.,*,362
ID,2024,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",234,100,0.22199556,Idaho,Underreported due to incomplete data.,*,240
ID,2024,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231,100,0.22199556,Idaho,Underreported due to incomplete data.,*,237
ID,2024,February,12 month-ending,Number of Deaths,16667,100,0.22199556,Idaho,Underreported due to incomplete data.,*,
ID,2024,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),75,100,0.22199556,Idaho,Underreported due to incomplete data.,*,77
ID,2024,February,12 month-ending,Percent with drugs specified,96.32768362,100,0.22199556,Idaho,Underreported due to incomplete data.,*,
ID,2024,February,12 month-ending,Heroin (T40.1),,100,0.22199556,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,February,12 month-ending,Psychostimulants with abuse potential (T43.6),127,100,0.22199556,Idaho,Underreported due to incomplete data.,*,131
ID,2024,January,12 month-ending,Percent with drugs specified,96.45776567,100,0.168715353,Idaho,Underreported due to incomplete data.,*,
ID,2024,January,12 month-ending,Methadone (T40.3),,100,0.168715353,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,January,12 month-ending,Psychostimulants with abuse potential (T43.6),141,100,0.168715353,Idaho,Underreported due to incomplete data.,*,144
ID,2024,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",237,100,0.168715353,Idaho,Underreported due to incomplete data.,*,240
ID,2024,January,12 month-ending,Number of Drug Overdose Deaths,367,100,0.168715353,Idaho,Underreported due to incomplete data.,*,371
ID,2024,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73,100,0.168715353,Idaho,Underreported due to incomplete data.,*,74
ID,2024,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),69,100,0.168715353,Idaho,Underreported due to incomplete data.,*,70
ID,2024,January,12 month-ending,Heroin (T40.1),,100,0.168715353,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",188,100,0.168715353,Idaho,Underreported due to incomplete data.,*,191
ID,2024,January,12 month-ending,Number of Deaths,16596,100,0.168715353,Idaho,Underreported due to incomplete data.,*,
ID,2024,January,12 month-ending,Cocaine (T40.5),16,100,0.168715353,Idaho,Underreported due to incomplete data.,*,17
ID,2024,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",242,100,0.168715353,Idaho,Underreported due to incomplete data.,*,245
ID,2024,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",181,100,0.299724254,Idaho,Underreported due to incomplete data.,*,189
ID,2024,March,12 month-ending,Number of Deaths,16682,100,0.299724254,Idaho,Underreported due to incomplete data.,*,
ID,2024,March,12 month-ending,Methadone (T40.3),,100,0.299724254,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",237,100,0.299724254,Idaho,Underreported due to incomplete data.,*,247
ID,2024,March,12 month-ending,Cocaine (T40.5),18,100,0.299724254,Idaho,Underreported due to incomplete data.,*,19
ID,2024,March,12 month-ending,Number of Drug Overdose Deaths,358,100,0.299724254,Idaho,Underreported due to incomplete data.,*,370
ID,2024,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",80,100,0.299724254,Idaho,Underreported due to incomplete data.,*,83
ID,2024,March,12 month-ending,Psychostimulants with abuse potential (T43.6),130,100,0.299724254,Idaho,Underreported due to incomplete data.,*,136
ID,2024,March,12 month-ending,Heroin (T40.1),,100,0.299724254,Idaho,Underreported due to incomplete data.  Data suppressed (<10).,*,
ID,2024,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",240,100,0.299724254,Idaho,Underreported due to incomplete data.,*,249
ID,2024,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),75,100,0.299724254,Idaho,Underreported due to incomplete data.,*,78
ID,2024,March,12 month-ending,Percent with drugs specified,96.36871508,100,0.299724254,Idaho,Underreported due to incomplete data.,*,
IL,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),245,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,246
IL,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",143,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,144
IL,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",458,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,459
IL,2015,April,12 month-ending,Cocaine (T40.5),303,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,304
IL,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),36,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,37
IL,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1285,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1285
IL,2015,April,12 month-ending,Number of Drug Overdose Deaths,1735,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1735
IL,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",344,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,345
IL,2015,April,12 month-ending,Number of Deaths,104256,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,April,12 month-ending,Heroin (T40.1),791,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,792
IL,2015,April,12 month-ending,Percent with drugs specified,90.77809798,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,April,12 month-ending,Methadone (T40.3),113,100,0.023020258,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,114
IL,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",176,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,177
IL,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1324,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1324
IL,2015,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",337,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,338
IL,2015,August,12 month-ending,Number of Drug Overdose Deaths,1793,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1793
IL,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),250,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,251
